Cell ID,Plate name,Brain area,Sample name,Reverse transcription date,Reverse transcription thermal block,TSO freeze thaw cycles,Pre PCR delay days,cDNA ampure beads purification date,cDNA concentration measurement date,Library prep date,Library PCR thermal block,Index kit used,Pool name,Type
X125B10_S266,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125B11_S274,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125B3_S210,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125B4_S218,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125B5_S226,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125B6_S234,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125B7_S242,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125B8_S250,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125B9_S258,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125C10_S267,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125C12_S283,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125C1_S195,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125C2_S203,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125C3_S211,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,Mural
X125C4_S219,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125C5_S227,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125C7_S243,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125C8_S251,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D10_S268,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D12_S284,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125D1_S196,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125D2_S204,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D3_S212,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D5_S228,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D7_S244,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125D9_S260,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125E11_S277,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125E12_S285,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125E1_S197,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125E2_S205,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125E3_S213,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125E5_S229,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125E6_S237,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125E7_S245,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125E8_S253,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125E9_S261,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F10_S270,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F11_S278,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F1_S198,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125F2_S206,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125F4_S222,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F5_S230,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125F6_S238,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125F7_S246,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F8_S254,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125F9_S262,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125G10_S271,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,Mural
X125G11_S279,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,(none)
X125G2_S207,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125G4_S223,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125G5_S231,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125G7_S247,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125G8_S255,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST1
X125G9_S263,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125H10_S272,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125H11_S280,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,Mural
X125H1_S200,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125H2_S208,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125H3_S216,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125H4_S224,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125H5_S232,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST5
X125H6_S240,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X125H7_S248,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST3
X125H8_S256,125,Cortex,2C,14.10.2016,1,0,0,27.10.2016,10.11.2016,22.11.2016,1,A,F,AST2
X128A11_S177,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128A2_S105,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Microglial
X128A3_S113,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Oligodendrocytic
X128A5_S129,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128A6_S137,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Neuronal
X128A7_S145,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128B10_S170,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128B12_S186,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128B1_S98,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128B2_S106,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128B3_S114,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128B4_S122,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128B5_S130,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST2
X128B6_S138,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128B7_S146,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128B8_S154,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128B9_S162,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128C10_S171,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Neuronal
X128C11_S179,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128C1_S99,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128C2_S107,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128C3_S115,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128C4_S123,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128C5_S131,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128C7_S147,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128C8_S155,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128C9_S163,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D10_S172,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D11_S180,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128D12_S188,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D1_S100,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D3_S116,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D4_S124,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Endothelial
X128D6_S140,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D7_S148,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D8_S156,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128D9_S164,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E10_S173,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128E12_S189,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E1_S101,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E2_S109,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128E4_S125,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E5_S133,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E6_S141,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128E8_S157,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128E9_S165,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128F10_S174,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128F1_S102,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128F2_S110,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128F4_S126,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128F6_S142,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128F7_S150,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128F8_S158,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128F9_S166,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128G11_S183,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128G1_S103,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128G2_S111,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128G3_S119,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128G5_S135,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128G6_S143,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128G7_S151,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Endothelial
X128G8_S159,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128G9_S167,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST1
X128H11_S184,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X128H4_S128,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST4
X128H5_S136,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,AST3
X128H6_S144,128,Hippocampus,2H,17.10.2016-2,3,0,0,20.10.2016,9.11.2016,23.11.2016-2,2,B,H,Mural
X135A1_S193,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135B1_S194,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135B2_S202,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135B3_S210,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135B6_S234,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135B7_S242,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135B8_S250,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135B9_S258,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C10_S267,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C11_S275,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C1_S195,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C2_S203,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135C5_S227,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C6_S235,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135C7_S243,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135C9_S259,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135D11_S276,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135D1_S196,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,Mural
X135D2_S204,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135D3_S212,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135D4_S220,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135D5_S228,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135D6_S236,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135D8_S252,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135E11_S277,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135E1_S197,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135E2_S205,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST1
X135E3_S213,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135E4_S221,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135E6_S237,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135E7_S245,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135E9_S261,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135F11_S278,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135F2_S206,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135F3_S214,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135F4_S222,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135F5_S230,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135F9_S262,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135G10_S271,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135G11_S279,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135G2_S207,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135G3_S215,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135G4_S223,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135G8_S255,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135H10_S272,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST1
X135H1_S200,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135H2_S208,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X135H3_S216,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,Mural
X135H4_S224,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST1
X135H5_S232,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135H6_S240,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST5
X135H7_S248,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST1
X135H8_S256,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST3
X135H9_S264,135,Cortex,2C,12.10.2016-2,1,0,1,27.10.2016,10.11.2016,22.11.2016-3,1,B,E,AST2
X138A11_S177,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138A12_S185,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST2
X138A3_S113,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138A4_S121,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST3
X138A5_S129,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138A7_S145,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138A8_S153,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,Mural
X138A9_S161,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST3
X138B10_S170,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B11_S178,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B2_S106,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST4
X138B4_S122,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B6_S138,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B7_S146,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B8_S154,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138B9_S162,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST2
X138C10_S171,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST3
X138C11_S179,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C12_S187,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C1_S99,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C3_S115,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C5_S131,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C6_S139,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C7_S147,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST3
X138C8_S155,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,AST1
X138C9_S163,138,Hippocampus,2H,13.10.2016,1,1,0,26.10.2016,16.11.2016,25.11.2016-3,2,D,A,Mural
